icao24,origin_country,velocity,on_ground
06e029,Rwanda,185.63,False
a1e58f,United States,0.0,True
3ff91d,Germany,29.88,False
ad23d5,United States,70.48,False
47921c,Norway,221.6,False
3473d0,Spain,71.35,False
a920db,United States,102.96,False
8966a7,United Arab Emirates,219.35,False
4074e2,United Kingdom,233.62,False
479227,Norway,115.67,False
4074e3,United Kingdom,253.72,False
ad6c3b,United States,218.2,False
ac03f2,United States,221.78,False
a4455e,United States,218.61,False
750423,Malaysia,145.33,False
300918,Italy,52.27,False
a24d12,United States,2.31,True
48ada6,Poland,155.05,False
ab839d,United States,273.67,False
48ada5,Poland,193.17,False
48ada2,Poland,210.24,False
48ada0,Poland,248.08,False
4cafcc,Ireland,235.28,False
400f18,United Kingdom,36.76,False
a00d5b,United States,172.61,False
4cafd8,Ireland,223.08,False
4cafd6,Ireland,144.64,False
4cafd7,Ireland,203.59,False
4cafd0,Ireland,225.12,False
4cafd1,Ireland,226.11,False
4ab344,Sweden,58.46,False
4ab345,Sweden,52.09,False
4cafd3,Ireland,232.17,False
400f05,United Kingdom,62.35,False
a087d8,United States,239.59,False
a80287,United States,217.92,False
405193,United Kingdom,42.38,False
a97bd2,United States,166.97,False
4b8349,Turkey,41.21,False
a6c27d,United States,37.47,False
aa637b,United States,56.22,False
a7e24a,United States,211.49,False
4cafb3,Ireland,235.44,False
4cafb4,Ireland,231.76,False
4cafb5,Ireland,224.81,False
851cec,Japan,240.48,False
4076cd,United Kingdom,235.13,False
a5b55f,United States,211.03,False
780f2c,China,179.3,False
c004f3,Canada,5.92,True
400f63,United Kingdom,56.47,False
a181ab,United States,66.75,False
a23a28,United States,222.06,False
ae205c,United States,47.24,False
a98edc,United States,3.6,True
780f3a,China,95.92,False
ace063,United States,208.37,False
0100df,Egypt,233.41,False
a1e4c6,United States,42.73,False
a204e5,United States,45.86,False
c017fe,Canada,0.06,True
a324a9,United States,257.03,False
4076b0,United Kingdom,234.11,False
a23a06,United States,53.88,False
a23a04,United States,61.32,False
a23a01,United States,0.0,True
75049f,Malaysia,232.63,False
4caff6,Ireland,243.65,False
4caff8,Ireland,230.77,False
407797,United Kingdom,213.74,False
01024b,Egypt,221.54,False
407798,United Kingdom,263.57,False
3964ec,France,194.61,False
3964eb,France,195.29,False
01024d,Egypt,229.72,False
01024c,Egypt,217.26,False
3964ea,France,211.99,False
7503fd,Malaysia,233.0,False
3964ee,France,236.11,False
3007ef,Italy,174.87,False
484b8f,Kingdom of the Netherlands,210.94,False
407794,United Kingdom,0.0,True
010262,Egypt,227.89,False
ac4ca8,United States,185.47,False
01023a,Egypt,225.86,False
01023b,Egypt,225.54,False
86803d,Japan,191.19,False
01023d,Egypt,220.66,False
a324f4,United States,210.9,False
a1d1d0,United States,231.33,False
010243,Egypt,226.0,False
010245,Egypt,226.15,False
a181fe,United States,51.68,False
a684c4,United States,3.34,True
406442,United Kingdom,70.23,False
407777,United Kingdom,62.93,False
a181e4,United States,44.12,False
484b6e,Kingdom of the Netherlands,204.79,False
3964e0,France,233.54,False
010284,Egypt,0.0,True
010283,Egypt,244.02,False
40775c,United Kingdom,237.57,False
3964e4,France,219.18,False
3964e2,France,219.19,False
40775b,United Kingdom,32.45,False
48ae86,Poland,184.81,False
c017ed,Canada,141.69,False
01025c,Egypt,214.82,False
aa0e46,United States,75.12,False
ad6ca7,United States,189.58,False
a11a81,United States,133.99,False
3007f1,Italy,24.44,False
3964f0,France,218.15,False
010272,Egypt,258.59,False
3964f4,France,239.49,False
010266,Egypt,121.26,False
3964f3,France,232.65,False
010265,Egypt,147.81,False
ac4cd4,United States,222.93,False
3964f9,France,185.94,False
3964f8,France,216.6,False
a324ce,United States,250.41,False
abf96c,United States,209.6,False
abd30f,United States,239.15,False
01020b,Egypt,236.1,False
aab33b,United States,66.22,False
3007af,Italy,43.32,False
ab967b,United States,237.87,False
aa88d2,United States,115.18,False
7503ac,Malaysia,216.57,False
a35a98,United States,219.22,False
010204,Egypt,215.55,False
abc012,United States,225.38,False
ad3997,United States,246.12,False
010206,Egypt,225.54,False
010205,Egypt,229.38,False
a7e276,United States,189.82,False
010207,Egypt,123.34,False
010209,Egypt,254.46,False
01022d,Egypt,217.92,False
484b2a,Kingdom of the Netherlands,160.83,False
868041,Japan,193.67,False
868043,Japan,9.26,True
399a6d,France,0.0,True
3007a6,Italy,188.8,False
4b1b16,Switzerland,70.22,False
4b1b11,Switzerland,41.15,False
abc035,United States,231.52,False
ad001e,United States,52.05,False
4792d3,Norway,225.31,False
346355,Spain,170.81,False
346350,Spain,214.31,False
a00ce0,United States,45.1,False
3008a0,Italy,51.57,False
48ae20,Poland,286.32,False
a37fb0,United States,205.28,False
ad6d6e,United States,37.78,False
485e2f,Kingdom of the Netherlands,252.42,False
407701,United Kingdom,4.02,False
a06343,United States,35.33,False
a69911,United States,46.06,False
485e2e,Kingdom of the Netherlands,197.84,False
a06346,United States,90.94,False
ac3a83,United States,234.6,False
750525,Malaysia,190.19,False
a0d975,United States,78.1,False
a97d63,United States,259.61,False
a8ad4e,United States,209.39,False
4b1a2d,Switzerland,170.77,False
4b1a2e,Switzerland,177.41,False
4b1a2f,Switzerland,153.66,False
a9cd47,United States,3.09,True
a6c1fe,United States,36.89,False
48ae06,Poland,216.4,False
48ae03,Poland,225.79,False
4b1a2a,Switzerland,219.9,False
4b1a2b,Switzerland,229.78,False
4b1a2c,Switzerland,222.48,False
347659,Spain,190.17,False
4b1a1d,Switzerland,206.62,False
4b1a1e,Switzerland,217.51,False
4b1a1f,Switzerland,221.11,False
4b1a1a,Switzerland,147.11,False
4b1a24,Switzerland,181.54,False
347648,Spain,221.59,False
4b1a27,Switzerland,225.78,False
4b1a28,Switzerland,222.58,False
4b1a29,Switzerland,219.26,False
347646,Spain,233.49,False
a2afeb,United States,168.74,False
c0054d,Canada,231.22,False
a1701b,United States,121.41,False
507c43,Uzbekistan,270.14,False
a1f98a,United States,45.84,False
40773b,United Kingdom,228.21,False
a4462e,United States,9.26,True
507c3f,Uzbekistan,273.17,False
c01897,Canada,252.3,False
a1e674,United States,39.51,False
507c3a,Uzbekistan,196.81,False
346303,Spain,231.58,False
a49fce,United States,40.84,False
a801a5,United States,73.61,False
acf1ec,United States,222.89,False
400dae,United Kingdom,1.29,True
a3396b,United States,80.15,False
34761a,Spain,227.79,False
a20681,United States,106.26,False
a4dd8e,United States,34.7,False
010288,Egypt,254.37,False
40772d,United Kingdom,217.82,False
76cee8,Singapore,262.82,False
a19691,United States,252.83,False
407739,United Kingdom,239.44,False
a0504c,United States,52.51,False
407731,United Kingdom,237.24,False
ab9628,United States,187.82,False
39c821,France,112.33,False
400db1,United Kingdom,6.69,True
a6c1bc,United States,7.2,True
76cef0,Singapore,249.45,False
a0d97f,United States,47.54,False
8464b0,Japan,82.76,False
40771a,United Kingdom,258.91,False
ab3fcc,United States,216.16,False
a0634c,United States,8.75,True
461e21,Finland,14.4,True
507c5a,Uzbekistan,256.19,False
76ceea,Singapore,255.75,False
a36ca1,United States,28.29,False
461e1c,Finland,139.0,False
84c7d2,Japan,173.75,False
461e1e,Finland,208.16,False
461e1f,Finland,171.82,False
507c55,Uzbekistan,277.57,False
a20663,United States,40.8,False
461e1a,Finland,164.64,False
461e1b,Finland,143.83,False
507c50,Uzbekistan,504.75,False
a2064f,United States,96.53,False
407718,United Kingdom,30.97,False
47808c,Norway,85.84,False
347601,Spain,152.33,False
a19679,United States,169.48,False
a37fd3,United States,233.31,False
a31370,United States,241.06,False
a5a30a,United States,219.1,False
ad37b0,United States,92.02,False
a98fad,United States,44.18,False
4075f7,United Kingdom,49.41,False
a44682,United States,28.25,False
750596,Malaysia,74.91,False
a4200d,United States,226.72,False
780f7f,China,100.84,False
4b1a95,Switzerland,12.86,False
38323a,France,65.82,False
ac17e7,United States,0.0,True
461e17,Finland,208.58,False
ac4d1a,United States,217.67,False
461e18,Finland,149.36,False
c05eac,Canada,120.16,False
0101be,Egypt,222.24,False
0101bd,Egypt,227.94,False
47806f,Norway,37.04,False
461e16,Finland,119.15,False
75059a,Malaysia,245.28,False
c05ee5,Canada,0.0,True
aafa0d,United States,140.9,False
ac04ae,United States,232.92,False
478055,Norway,37.04,False
478054,Norway,58.36,False
a1836c,United States,233.6,False
0101fa,Egypt,225.13,False
c05edf,Canada,0.0,True
75056b,Malaysia,75.2,False
4075d6,United Kingdom,62.97,False
a8030c,United States,10.8,True
750593,Malaysia,95.89,False
44a8a6,Belgium,210.95,False
400e4a,United Kingdom,206.28,False
0101db,Egypt,198.3,False
0101dd,Egypt,189.67,False
87ad71,Japan,4.63,True
ac04d3,United States,2.57,True
a4463e,United States,220.83,False
750585,Malaysia,10.8,True
abe4b9,United States,186.71,False
c05ed9,Canada,0.06,True
ad24ab,United States,1.8,True
750554,Malaysia,178.67,False
a56634,United States,121.92,False
750571,Malaysia,192.57,False
e47ffe,Brazil,121.94,False
a4dca4,United States,239.74,False
48acac,Poland,36.7,False
adbd19,United States,44.2,False
750540,Malaysia,146.16,False
0101c9,Egypt,70.42,False
a5530b,United States,0.06,True
c00506,Canada,215.1,False
abe4db,United States,201.5,False
c05ea6,Canada,244.11,False
750550,Malaysia,236.31,False
4075fe,United Kingdom,198.2,False
0101b7,Egypt,78.61,False
48aca3,Poland,43.25,False
0101b8,Egypt,255.67,False
750546,Malaysia,241.46,False
ac3a60,United States,247.8,False
400e90,United Kingdom,55.39,False
750544,Malaysia,160.41,False
45b423,Denmark,232.37,False
c001bb,Canada,43.07,False
abd018,United States,247.47,False
7504a0,Malaysia,179.0,False
7504a1,Malaysia,3.09,True
abd010,United States,229.22,False
33fd42,Italy,64.54,False
39c58d,France,89.47,False
4caea0,Ireland,224.86,False
a097cc,United States,188.8,False
4caead,Ireland,87.07,False
4ab20d,Sweden,122.96,False
4b9521,Turkey,236.64,False
4caeb8,Ireland,265.5,False
ac1698,United States,203.96,False
4caeb9,Ireland,193.4,False
71ba18,Republic of Korea,204.53,False
aa735a,United States,233.54,False
a8cec7,United States,246.01,False
3c7b01,Germany,241.51,False
a7058e,United States,76.48,False
40747f,United Kingdom,95.25,False
a44262,United States,229.06,False
a99ed2,United States,266.15,False
3004fc,Italy,55.65,False
400afb,United Kingdom,235.12,False
a6d241,United States,7.72,True
a44258,United States,232.88,False
a9eeb6,United States,202.53,False
84b77f,Japan,182.3,False
aa733b,United States,216.31,False
c027da,Canada,243.96,False
4caee6,Ireland,162.09,False
4caee7,Ireland,220.87,False
aa998e,United States,257.68,False
390d25,France,46.99,False
4caee4,Ireland,225.36,False
ad237c,United States,227.81,False
aab07a,United States,224.22,False
a071c2,United States,0.0,True
ad2386,United States,248.04,False
71ba12,Republic of Korea,218.23,False
a13d1c,United States,102.35,False
71ba10,Republic of Korea,165.45,False
71ba15,Republic of Korea,190.55,True
71ba09,Republic of Korea,9.26,True
34728c,Spain,9.26,True
71ba07,Republic of Korea,139.49,False
ac5e01,United States,231.08,False
71ba01,Republic of Korea,121.5,False
71ba06,Republic of Korea,259.68,False
71ba04,Republic of Korea,218.97,False
71ba03,Republic of Korea,228.64,False
aa9976,United States,61.27,False
4caeca,Ireland,242.29,False
4caecb,Ireland,235.55,False
4caecc,Ireland,222.87,False
84b750,Japan,209.93,False
a68241,United States,29.34,False
84b73b,Japan,172.73,False
a071a7,United States,48.05,False
4caed8,Ireland,0.0,False
347288,Spain,218.19,False
4932d3,Portugal,248.48,False
406105,United Kingdom,63.81,False
347287,Spain,201.19,False
a214de,United States,206.83,False
46d2ef,Greece,5.66,True
a214e5,United States,233.55,False
401dd0,United Kingdom,47.43,False
ab4fd4,United States,254.89,False
ab0969,United States,174.65,False
8466a0,Japan,291.68,False
34858b,Spain,50.42,False
aae958,United States,97.03,False
46d2f2,Greece,136.08,False
a49d22,United States,227.92,False
a4da13,United States,0.0,True
a36a10,United States,248.1,False
347256,Spain,187.37,False
4932a2,Portugal,199.66,False
4932a1,Portugal,79.3,False
347257,Spain,6.94,True
485b42,Kingdom of the Netherlands,250.6,False
347253,Spain,70.63,False
c05d08,Canada,198.06,False
a50d63,United States,71.66,False
485b45,Kingdom of the Netherlands,257.3,False
a837a1,United States,28.13,False
a694b2,United States,134.93,False
a37d1f,United States,64.9,False
a3cd6b,United States,240.7,False
7504fe,Malaysia,245.99,False
a37d8a,United States,231.68,False
7504cd,Malaysia,239.84,False
406135,United Kingdom,220.25,False
ac297b,United States,249.44,False
a441ac,United States,214.06,False
7504f4,Malaysia,129.95,False
407462,United Kingdom,224.93,False
48be24,Poland,53.98,False
87adaa,Japan,4.63,True
a9a879,United States,232.84,False
adcca0,United States,232.14,False
a12a82,United States,179.4,False
ac5cd7,United States,220.72,False
3b25ff,France,11.32,True
7504ac,Malaysia,172.53,False
347219,Spain,206.4,False
347216,Spain,39.88,False
40743a,United Kingdom,57.7,False
7504aa,Malaysia,211.48,False
39b1a1,France,241.5,False
7504d0,Malaysia,136.24,False
ac033e,United States,216.6,False
a93257,United States,175.52,False
a12a7d,United States,231.23,False
347206,Spain,258.41,False
4caf26,Ireland,235.39,False
acad53,United States,232.53,False
4caf29,Ireland,0.39,True
aa1d9c,United States,0.0,True
4caf20,Ireland,138.33,False
abf4cb,United States,49.65,False
a441fb,United States,128.01,False
ad34bb,United States,2.31,True
ac4a44,United States,215.63,False
c05bd6,Canada,152.7,False
8a0a26,Indonesia,203.06,False
717cea,Saudi Arabia,263.4,False
a561fd,United States,196.36,False
a1094c,United States,191.18,False
4caf34,Ireland,212.78,False
a6e4e8,United States,199.75,False
347306,Spain,231.9,False
a811a6,United States,55.2,False
400b93,United Kingdom,173.58,False
4caf08,Ireland,75.15,False
a441f5,United States,198.18,False
ad7d7d,United States,66.3,False
400b84,United Kingdom,235.31,False
400b83,United Kingdom,158.52,False
400b82,United Kingdom,187.87,False
4caf16,Ireland,233.41,False
4caf14,Ireland,141.41,False
4072dc,United Kingdom,202.63,False
84b5ee,Japan,5.4,True
a441d6,United States,233.58,False
adcd6d,United States,232.04,False
a06010,United States,220.7,False
4588d6,Denmark,62.76,False
4d23b7,Malta,224.81,False
4d23b8,Malta,217.36,False
76bcc5,Singapore,222.61,False
76bcc9,Singapore,259.89,False
4d23bb,Malta,224.19,False
a21656,United States,250.24,False
ac01fc,United States,228.73,False
abe1eb,United States,237.66,False
aa0a0a,United States,243.21,False
881057,Thailand,74.6,False
a0d656,United States,31.19,False
881056,Thailand,236.72,False
76bcca,Singapore,208.17,False
c05bc8,Canada,242.42,False
76bcce,Singapore,187.0,False
a694dd,United States,213.93,False
4caf2b,Ireland,232.05,False
aa84b0,United States,77.8,False
4caf2a,Ireland,107.28,False
a85a19,United States,42.1,False
aae91e,United States,51.44,False
84b5ac,Japan,286.48,False
a74d57,United States,99.89,False
a73a1c,United States,221.09,False
a48a8f,United States,238.09,False
a5c4de,United States,225.99,False
4d23ed,Malta,253.49,False
400b0f,United Kingdom,46.41,False
a4eca6,United States,95.17,False
4d23f8,Malta,5.4,True
a32342,United States,33.82,False
514005,Georgia,0.0,True
514004,Georgia,74.59,True
aae7b3,United States,221.9,False
3d5453,Germany,131.92,False
a3dffe,United States,238.47,False
4d23fa,Malta,221.09,False
8a0a8c,Indonesia,100.82,False
4d23fc,Malta,168.23,False
4d23fd,Malta,75.0,False
300612,Italy,67.19,False
4caf82,Ireland,241.71,False
a4fff8,United States,94.57,False
400b00,United Kingdom,128.26,False
a8aa87,United States,231.34,False
4d23f3,Malta,96.04,False
ab3d40,United States,6.69,True
a83944,United States,40.42,False
a34978,United States,220.47,False
a6f93b,United States,79.62,False
a74ca7,United States,137.85,False
4caf7e,Ireland,229.74,False
a19357,United States,231.51,False
a1806a,United States,103.02,False
401e92,United Kingdom,66.07,False
ac27cf,United States,200.82,False
a1e395,United States,32.99,False
ac27f0,United States,192.39,False
aa9901,United States,59.87,False
a1804c,United States,230.52,False
a5d927,United States,89.0,False
8a0a3e,Indonesia,155.57,False
45d96f,Denmark,245.48,False
a37cfc,United States,78.66,False
3cdde1,Germany,240.08,False
a4ffb7,United States,260.4,False
39b228,France,242.8,False
a8bd6a,United States,234.42,False
39b225,France,231.71,False
4072a4,United Kingdom,233.02,False
4072a5,United Kingdom,114.51,False
a50cb7,United States,223.07,False
a4b956,United States,50.63,False
0081ef,South Africa,163.72,False
a25e11,United States,38.24,False
a25e15,United States,35.26,False
c05e8e,Canada,3.6,True
009427,South Africa,201.75,False
a348a1,United States,216.55,False
adcdcc,United States,4.12,True
3485d2,Spain,231.45,False
a67040,United States,50.22,False
a5a038,United States,32.41,False
84b86d,Japan,176.06,False
ac046e,United States,207.35,False
a6c013,United States,234.75,False
3ff590,Germany,59.13,False
45c86d,Denmark,202.7,False
a12b09,United States,205.73,False
3d77a7,Germany,41.31,False
86d215,Japan,0.0,True
a6c044,United States,230.28,False
a3239c,United States,170.62,False
0a80cd,Bahamas,168.54,False
39a054,France,231.65,False
ab817c,United States,39.45,False
a1d05e,United States,54.48,False
abe496,United States,2.31,True
a9efd8,United States,52.51,False
a098e4,United States,44.88,False
ab09b4,United States,232.85,False
a25e55,United States,47.22,False
4cadbd,Ireland,211.95,False
4cadbe,Ireland,217.98,False
4cadbf,Ireland,218.57,False
4cadba,Ireland,234.68,False
aae9a3,United States,240.51,False
4cadbb,Ireland,230.68,False
a085ed,United States,272.87,False
a7197d,United States,196.32,False
4cadbc,Ireland,214.53,False
a9a91a,United States,86.87,False
4cadc1,Ireland,238.07,False
4cadc2,Ireland,73.28,False
ad2497,United States,17.68,False
4cadc4,Ireland,4.37,True
4cade2,Ireland,157.63,False
4cadcd,Ireland,55.45,False
a75fdf,United States,22.64,True
3988f5,France,20.71,False
34608e,Spain,243.65,False
a13e79,United States,199.26,False
adbaca,United States,142.81,False
846888,Japan,165.01,False
a95974,United States,80.06,False
84b83e,Japan,215.45,False
a12b0a,United States,228.93,False
a25e35,United States,59.7,False
aae9c0,United States,94.25,False
a00b2d,United States,222.6,False
3005e3,Italy,65.35,False
ab2c04,United States,205.78,False
4cada3,Ireland,0.0,True
44a838,Belgium,195.23,False
4cada6,Ireland,152.03,False
a6f98e,United States,240.06,False
48ac82,Poland,210.06,False
aa1dcd,United States,258.97,False
48ac81,Poland,159.92,False
abd19e,United States,239.99,False
a55055,United States,234.0,False
a01e78,United States,115.4,False
4cadac,Ireland,191.64,False
4cadb8,Ireland,0.06,True
aa7426,United States,217.76,False
a7f302,United States,217.61,False
aae9cf,United States,40.09,False
406222,United Kingdom,0.64,True
4cadfd,Ireland,233.38,False
4cadfe,Ireland,212.53,False
3c7a44,Germany,238.41,False
a4a5c9,United States,145.36,False
4cadfb,Ireland,245.68,False
4cadfc,Ireland,235.71,False
39c5c6,France,102.42,False
4bd155,Turkey,227.56,False
ac1720,United States,178.08,False
a36b50,United States,244.99,False
a25e7f,United States,37.89,False
34604c,Spain,222.95,False
a0c2f7,United States,34.85,False
346057,Spain,250.86,False
347388,Spain,238.49,False
4cadf2,Ireland,236.74,False
407537,United Kingdom,229.43,False
407535,United Kingdom,237.51,False
407536,United Kingdom,114.89,False
3c7a4a,Germany,209.36,False
40751c,United Kingdom,232.41,False
4cade7,Ireland,229.69,False
4cade8,Ireland,169.59,False
4cade9,Ireland,231.92,False
4cade3,Ireland,211.39,False
4cade4,Ireland,216.79,False
4cade5,Ireland,190.06,False
3c7a4d,Germany,236.8,False
3c7a4e,Germany,241.36,False
346047,Spain,236.53,False
424bd7,United Kingdom,0.06,True
a50e81,United States,115.48,False
4cadef,Ireland,116.63,False
a4db2a,United States,58.93,False
a5d8ec,United States,162.94,False
3e1d4c,Germany,152.1,False
4cadf5,Ireland,191.57,False
4cadf7,Ireland,229.29,False
40757f,United Kingdom,143.46,False
ac1765,United States,240.67,False
abe40a,United States,250.19,False
aac444,United States,240.82,False
ac0448,United States,256.09,False
a4b8c6,United States,30.39,False
40756d,United Kingdom,227.81,False
40756e,United Kingdom,190.35,False
3b37ff,France,0.0,True
40756b,United Kingdom,230.27,False
40756c,United Kingdom,245.25,False
40756a,United Kingdom,234.43,False
347344,Spain,203.89,False
407573,United Kingdom,196.3,False
407574,United Kingdom,231.46,False
abe448,United States,7.2,True
adcdc9,United States,83.06,False
aa617c,United States,141.44,False
3d64ae,Germany,111.17,False
a36b73,United States,227.27,False
40622f,United Kingdom,213.91,False
abe42c,United States,197.82,False
407567,United Kingdom,235.11,False
a335fa,United States,210.63,False
407569,United Kingdom,176.89,False
406230,United Kingdom,223.73,False
a25e9d,United States,45.33,False
a7f37a,United States,85.78,False
abe450,United States,203.83,False
a08702,United States,46.03,False
4b3f28,Switzerland,35.06,False
ad35f4,United States,70.18,False
c0168e,Canada,125.39,False
a33716,United States,173.38,False
448c63,Belgium,42.48,False
a0d724,United States,236.58,False
a19404,United States,204.0,False
4cae19,Ireland,233.56,False
4cae12,Ireland,62.9,False
a0d72b,United States,249.56,False
abe2f6,United States,4.89,True
ad22e1,United States,223.78,False
a01db9,United States,57.09,False
a9cb18,United States,223.75,False
4060d6,United Kingdom,43.3,False
adbb36,United States,237.03,False
adbb39,United States,235.95,False
a25dcc,United States,40.29,False
a25dcd,United States,58.67,False
a12ac7,United States,215.72,False
a12ac8,United States,1.03,True
a20433,United States,266.53,False
a0c42c,United States,227.67,False
4cae48,Ireland,233.65,False
4d22a0,Malta,239.6,False
a4ee82,United States,235.71,False
a61b4e,United States,129.67,False
c05cb6,Canada,36.06,False
4d22b0,Malta,248.67,False
4cae59,Ireland,234.44,False
4cae52,Ireland,233.14,False
4cae53,Ireland,236.21,False
4cae54,Ireland,236.83,False
4cae55,Ireland,142.17,False
4cae51,Ireland,231.06,False
4cae3d,Ireland,30.15,False
a37db9,United States,158.69,False
a838e2,United States,230.46,False
a838e5,United States,207.05,False
a4ee93,United States,46.53,False
a37da1,United States,200.24,False
a86e5a,United States,53.88,False
851f4e,Japan,135.72,False
a1e411,United States,4.89,True
ac1701,United States,203.95,False
424c7a,United Kingdom,256.83,False
4cae35,Ireland,237.54,False
4cae31,Ireland,7.72,True
4cae1c,Ireland,103.1,False
a0c427,United States,45.33,False
84b807,Japan,4.37,True
424c16,United Kingdom,51.68,False
4cae85,Ireland,227.38,False
a3244a,United States,216.11,False
4cae83,Ireland,228.93,False
a20471,United States,255.78,False
a9cb8c,United States,236.09,False
aa1dc2,United States,104.86,False
4d22ca,Malta,135.27,False
4cae6c,Ireland,213.45,False
4cae6d,Ireland,219.52,False
492138,Portugal,32.45,False
7c42e4,Australia,188.78,False
4cae8c,Ireland,240.04,False
4cae8d,Ireland,232.98,False
39b329,France,4.63,True
a1f77c,United States,1.8,True
4cae97,Ireland,218.74,False
39b325,France,36.82,False
39b324,France,3.6,True
4cae98,Ireland,210.36,False
4cae92,Ireland,168.23,False
4cae93,Ireland,245.6,False
4cae94,Ireland,215.38,False
4cae95,Ireland,249.06,False
4cae91,Ireland,237.92,False
846844,Japan,189.67,False
a1f794,United States,227.44,False
a12ae6,United States,208.87,False
4d22af,Malta,224.56,False
4cae5a,Ireland,230.56,False
a5faa6,United States,45.1,False
4d22ab,Malta,23.66,True
ac28e5,United States,186.78,False
4cae67,Ireland,230.74,False
4cae68,Ireland,223.04,False
4d22c2,Malta,224.8,False
300738,Italy,193.49,False
a5c74a,United States,2.06,True
4cae64,Ireland,172.42,False
4cae65,Ireland,195.29,False
4cae66,Ireland,240.9,False
4cae60,Ireland,218.57,False
4d22b7,Malta,191.06,False
4d22b4,Malta,206.9,False
4cae4a,Ireland,220.91,False
4cae4b,Ireland,236.45,False
4cae4c,Ireland,224.74,False
a2176a,United States,39.1,False
4d22bf,Malta,230.41,False
4cae6a,Ireland,181.79,False
4cae6b,Ireland,216.17,False
4d22bc,Malta,5.4,True
4d22bd,Malta,6.69,True
ac5e47,United States,208.37,False
a12aeb,United States,236.45,False
4d22c8,Malta,245.68,False
a6e72d,United States,214.21,False
4d22c3,Malta,233.7,False
4d22c4,Malta,226.15,False
4d22c6,Malta,247.49,False
a33766,United States,233.99,False
a57796,United States,225.95,False
4d22ba,Malta,228.72,False
c04a7f,Canada,5.92,True
a1d16a,United States,71.74,False
ad6b14,United States,194.5,False
ad6b16,United States,221.76,False
3cefbd,Germany,75.23,False
a0b17f,United States,32.91,False
acae2e,United States,247.94,False
a3cdb2,United States,192.44,False
ab92c4,United States,235.18,False
3aafff,France,7.72,True
4cae9b,Ireland,234.24,False
e0a45a,Argentina,82.48,False
4073ce,United Kingdom,269.96,False
4cae9c,Ireland,234.22,False
4cae9d,Ireland,221.86,False
4cae9e,Ireland,0.0,True
abe2b0,United States,43.95,False
3c4668,Germany,164.01,False
3c5999,Germany,225.53,False
401f8f,United Kingdom,45.8,False
a3cdc8,United States,53.56,False
3472c9,Spain,219.74,False
3472c4,Spain,149.1,False
3472c3,Spain,5.14,True
a0b168,United States,82.36,False
abe2a3,United States,227.41,False
4cae8e,Ireland,146.6,False
4cae8f,Ireland,233.55,False
39c678,France,78.94,False
3bcfff,France,8.75,True
39b32b,France,59.13,False
ac5e6e,United States,222.63,False
ad35cc,United States,57.05,False
4cae9f,Ireland,76.07,False
39b32e,France,55.4,False
a22a20,United States,226.46,False
a9bbec,United States,237.79,False
aac8a4,United States,236.5,False
86d310,Japan,180.12,False
aa78b2,United States,229.91,False
a7e58d,United States,52.03,False
ac807d,United States,31.41,False
adacfd,United States,218.1,False
a47d05,United States,239.77,False
868338,Japan,201.19,False
471841,Hungary,210.09,False
398699,France,225.11,False
a3ad2d,United States,48.37,False
ac3e13,United States,225.05,False
acd084,United States,67.06,False
86d31d,Japan,213.5,False
a327ba,United States,47.49,False
a3ad47,United States,142.91,False
a4ba02,United States,229.14,False
a9125f,United States,242.99,False
abe8b6,United States,208.82,False
800b12,India,243.22,False
4cacb0,Ireland,185.31,False
a09a90,United States,220.51,False
7c7a36,Australia,67.91,False
7c7a39,Australia,216.36,False
a9cee9,United States,128.78,False
4ad676,Sweden,29.57,False
3d511e,Germany,0.0,True
a72bed,United States,125.98,False
71bc21,Republic of Korea,262.3,False
a22a73,United States,39.0,False
4d2322,Malta,242.27,False
3ff423,Germany,56.6,False
a1c1c7,United States,0.0,True
34838f,Spain,42.42,False
71bc19,Republic of Korea,233.2,False
4cacb5,Ireland,211.05,False
34838a,Spain,204.42,False
a2e1a2,United States,54.87,False
aaeb0e,United States,0.0,True
4cacb4,Ireland,217.0,False
a47d46,United States,203.0,False
348395,Spain,229.9,False
ab72b3,United States,238.63,False
a11d94,United States,44.76,False
ab0b42,United States,227.91,False
a8aef3,United States,231.86,False
348388,Spain,48.23,False
4d2300,Malta,166.7,False
348387,Spain,46.49,False
4d2302,Malta,5.66,True
46d0c9,Greece,102.44,False
aaeb40,United States,206.31,False
ad4b05,United States,250.81,False
a0ea58,United States,26.56,False
a6c58d,United States,67.98,False
a794d9,United States,2.31,True
3c56ee,Germany,210.35,False
4d2357,Malta,0.0,True
4d234a,Malta,220.25,False
4d234b,Malta,234.83,False
4cacdf,Ireland,231.4,False
3c56f7,Germany,238.43,False
3c56f6,Germany,174.82,False
a58a67,United States,221.18,False
a6c4d7,United States,231.63,False
ad6fef,United States,186.06,False
4d2350,Malta,159.64,False
4d2352,Malta,218.57,False
a794c5,United States,54.06,False
4d235b,Malta,100.11,False
a301f3,United States,207.8,False
4b802b,Turkey,32.2,False
800b61,India,233.29,False
800b60,India,241.45,False
4d234c,Malta,227.77,False
4d234e,Malta,234.76,False
4d234f,Malta,232.24,False
aaa357,United States,102.81,False
a4ba76,United States,0.0,True
850e36,Japan,2.83,True
348351,Spain,234.43,False
4cacbd,Ireland,228.72,False
3985a1,France,229.33,False
3985a7,France,243.14,False
3985a9,France,158.12,False
4cace0,Ireland,194.6,False
a46a42,United States,101.5,False
348346,Spain,28.29,False
